code,name,lat,lon,junction,source
BGDI,Bagadia,20.278851,86.586204,,osm
BGDS,Bhagwanpur Desu,25.825746,85.847375,,osm
BGE,بیگ مانجی,27.591,68.827858,,osm
BGF,Bagila,23.158328,88.126004,,osm
BGG,Banta Raghunathgarh,25.602225,73.527452,,osm
BGH,Baghauli,27.227975,80.296447,,osm
BGHI,Baghai Road,24.550802,81.051668,,osm
BGHT,Barkagaon Halt,26.14783,84.639831,,osm
BGHU,Borra Guhalu,18.274907,83.040169,,osm
BGJT,Baghajatin,22.482739,88.386671,,osm
BGKA,Bangurkela,22.286823,84.971207,,osm
BGKT,Bhagat Ki Kothi,26.250796,73.014533,,osm
BGL,Bagula,23.33497,88.645799,,osm
BGM,Belagavi,15.849057,74.508943,,osm
BGMR,Bagumra,21.148877,72.997696,,osm
BGMU,Bangarmau,26.892286,80.22161,,osm
BGNA,Balgona,23.458066,87.950407,,osm
BGO,Bogri Road,22.882021,87.326102,,osm
BGP,Bhagalpur Junction,25.241364,86.972797,,osm
BGPL,Baghuapal,21.042081,86.012893,,osm
BGPR,Bhagwanpura,25.408074,73.354504,,osm
BGQ,Bhongaon,27.259198,79.166469,,osm
BGRA,Baghnapara,23.242185,88.328988,,osm
BGRD,Beliaghata Road,22.674796,88.607681,,osm
BGRI,باگیاری,33.99865,71.324821,,osm
BGRM,Biggabas Ramsara,28.04762,74.204553,,osm
BGS,Begu Sarai,25.425108,86.134511,,osm
BGTA,Bagratawa,22.632026,77.994468,,osm
BGTN,Bhagtanwala,31.608935,74.864337,,osm
BGU,Bairagnia,26.737391,85.275868,,osm
BGUA,Baiguda,18.827213,82.965674,,osm
BGWI,Begdewadi,18.700945,73.708,,osm
BGX,Bagri Sajjanpur,25.918524,73.824616,,osm
BGY,Bangriposi,22.146482,86.540076,,osm
BGZ,Bahadurgarh,28.701224,76.930357,,osm
BH,Bharuch Junction,21.703515,72.999247,,osm
BHA,Bhandai Junction,27.06868,77.966583,,osm
BHAL,Bhatiel,22.484167,72.854645,,osm
BHAN,Bhoyani,23.361065,72.234314,,osm
BHAS,Bhojaras,25.78885,74.634467,,osm
BHAT,Bhatpura,26.327427,77.676275,,osm
BHAU,Bhalua,24.678881,86.690084,,osm
BHB,Badla Ghat,25.553194,86.586774,,osm
BHBR,Bathua Bazar,26.497172,84.232356,,osm
BHBT,Block Hut Basantar,32.558235,75.068332,,osm
BHC,Bhadrak Junction,21.090906,86.516542,,osm
BHCL,Bahora Chandil Halt,25.366209,83.495386,,osm
BHD,Badli,28.74654,77.137462,,osm
BHDH,Bahadurpur,27.944618,79.797191,,osm
BHDR,Bhadri,25.67705,81.567861,,osm
BHE,باندھی,26.586569,68.301387,,osm
BHET,Bhestan,21.122583,72.863034,,osm
BHG,Bhaton-Ki-Gali,27.103678,75.713336,,osm
BHGH,Bahirgachhi,23.275572,88.634272,,osm
BHGJ,Bihariganj,25.732045,86.992414,,osm
BHHT,Barhara,26.441455,86.365255,,osm
BHHZ,Behta Hazipur,28.720212,77.303649,,osm
BHI,Baheri,28.778123,79.500543,,osm
BHJ,Barhaj Bazar,26.283924,83.7309,,osm
BHJA,Bheja,18.47282,82.685316,,osm
BHK,Badhari Kalan,27.796296,78.737146,,osm
BHKA,Bahira Kalibari,22.685971,88.564894,,osm
BHKD,Bhurkunda,23.637173,85.372175,,osm
BHKH,Baghoi Kusa,24.840327,84.460336,,osm
BHKR,بھکر,31.622111,71.065058,,osm
BHL,Bhilwara,25.345179,74.6315,,osm
BHLA,Behula,23.180707,88.428936,,osm
BHLE,Barahat Junction,24.920427,87.010407,,osm
BHLP,Bhulanpur,25.287363,82.956562,,osm
BHM,Bahram,31.195906,75.901614,,osm
BHME,Bhandaridah,23.756633,86.055249,,osm
BHMW,Bhambewa,29.239112,76.550741,,osm
BHN,Bhuli,23.801859,86.394676,,osm
BHNA,Bhayna,23.311988,88.641423,,osm
BHNP,Bishanpur Halt,25.614545,87.742528,,osm
BHOJ,Bhoj Padra,22.182588,73.005158,,osm
BHP,Bolpur Shantiniketan,23.658043,87.698828,,osm
BHPA,Bahirpuya Halt,22.229912,88.349072,,osm
BHPI,Bichhupali,20.73523,83.616707,,osm
BHR,Bhadreshwar,22.828202,88.341494,,osm
BHRJ,Bechraji,23.503297,72.046556,,osm
BHRJR,Behrajor,24.770636,87.190646,,osm
BHRL,Bharoli Junction,32.271538,75.616385,,osm
BHS,Vidisha,23.522579,77.8148,,osm
BHSA,Bhisa Halt,26.576207,85.534667,,osm
BHT,Bhattu,29.386687,75.340048,,osm
BHTA,Bhatiya,22.088543,69.280072,,osm
BHTH,Bharopatti Station,25.896506,86.895238,,osm
BHTK,Bhanwar Tonk,22.608314,81.897207,,osm
BHTL,Bhatel,22.164038,69.493545,,osm
BHTN,Bhitoni,23.142232,79.673264,,osm
BHTR,Bhatpar Rani,26.309809,84.032329,,osm
BHTS,Bhatasa,27.504052,79.384897,,osm
BHU,Bhandu Motidau,23.691775,72.390738,,osm
BHUA,Bhua,25.944481,79.349946,,osm
BHUJ,Bhuj,23.265795,69.678392,,osm
BHV,Bhoma,22.171372,79.689457,,osm
BHW,Barharwa Junction,24.858564,87.774446,,osm
BHWA,Bechhiwara,23.787872,73.535188,,osm
BHWR,Bhitiharwa Ashram,27.24451,84.483973,,osm
BHX,Bulluana,30.217959,74.782938,,osm
BHY,Bhayavadar,21.847904,70.236262,,osm
BI,Bari Sadri,24.411521,74.468969,,osm
BIB,Birpur,26.134543,77.136978,,osm
BIC,Bichia,28.306238,81.154143,,osm
BICI,Barkichampi,23.551158,84.734396,,osm
BIDD,Bidiyad,26.980914,74.703714,,osm
BIF,Bhaironpur,22.440474,77.41898,,osm
BIG,Belgahna,22.431241,82.032446,,osm
BIGA,Bigga,28.051161,74.146012,,osm
BII,Boridra,21.666427,73.088554,,osm
BIJ,Birnagar,23.236237,88.551732,,osm
BIK,Bhira Kheri,28.335565,80.487326,,osm
BILA,Bheslana,27.065464,75.304091,,osm
BILD,Bildi,23.225138,74.918242,,osm
BILK,Bilkha,21.443387,70.599725,,osm
BILP,Bhilupur,22.194523,73.329133,,osm
BIM,Bilimora Junction,20.766635,72.970008,,osm
BIML,Bhimal,24.752499,73.922468,,osm
BIMR,Haiderpur Badli Mor,28.72994,77.149104,,osm
BINA,Bina Junction,24.171233,78.185181,,osm
BINR,Brij Nagar,27.439149,77.089945,,osm
BINRI,Binauri,26.514915,76.36559,,osm
BIO,Bordi,22.866835,74.348098,,osm
BIP,Bahilpurwa,25.135266,80.997718,,osm
BIPR,Bheempura,25.120715,72.384816,,osm
BIQ,Bansi Paharpur,26.934591,77.48231,,osm
BIR,Bir,22.052871,76.547165,,osm
BIRD,Bhivandi Road,19.268874,73.046312,,osm
BIRL,Biraul,25.938513,86.233193,,osm
BIRP,Birarajpur,22.823281,86.065402,,osm
BIRT,Biratoli,23.722784,84.777866,,osm
BISH,Bishengarh,25.448292,72.574877,,osm
BITAN,Bithan,25.698477,86.28099,,osm
BIV,Bamhani Banjar,22.478156,80.362707,,osm
BIWK,Bisalwas Kalan,24.497684,74.78405,,osm
BIX,Bhind,26.588492,78.777188,,osm
BIY,Bardoli,21.133829,73.10539,,osm
BIZI,بدلی مزاری,29.187684,70.368782,,osm
BJ,Bahjoi,28.4007,78.630231,,osm
BJA,Bijrotha,24.946612,78.421158,,osm
BJB,بابری بانڈہ,33.529423,71.575714,,osm
BJBA,Bijbiara,33.789516,75.075699,,osm
BJBGA,Birju Bigha,25.443725,85.138587,,osm
BJD,Barejadi Nandej,22.895396,72.677106,,osm
BJE,Bhojudih Junction,23.641659,86.447361,,osm
BJG,Bajrangarh,22.988042,74.643779,,osm
BJI,Bijauli,25.37624,78.517492,,osm
BJIH,Bijuli,26.186863,85.979588,,osm
BJK,Bijora,25.144837,76.395415,,osm
BJKN,Bajekan,29.523605,75.096695,,osm
BJLP,Barai Jalalpur,27.450956,80.79863,,osm
BJMA,Burj Mohar,30.185323,74.203469,,osm
BJMD,Bara Jamda,22.164968,85.409283,,osm
BJMR,Baijnath Mandir,32.045423,76.64435,,osm
BJN,Bejnal,24.966872,73.911924,,osm
BJNR,Bijainagar,25.929287,74.652321,,osm
BJO,Bijnor,29.385683,78.146799,,osm
BJPL,Baijnath Paprola,32.051147,76.635099,,osm
BJPR,Bijaipur Road,26.188275,77.293035,,osm
BJPRA,Bajipara,20.53999,86.363783,,osm
BJQ,Baghora,24.136255,78.260465,,osm
BJR,Barrajpur,26.685861,80.138977,,osm
BJRA,Bhajera,27.116931,76.739021,,osm
BJRI,Bijuri,23.251205,82.119637,,osm
BJT,Bajpatti,26.543216,85.62647,,osm
BJU,Barauni Junction,25.46296,85.987909,,osm
BJUD,Bajud,21.736031,71.829241,,osm
BJV,Bijauria,28.560772,79.617725,,osm
BJW,Bajva,22.366843,73.14378,,osm
BJWS,Bojawas,28.295149,76.213276,,osm
BJY,Bangalbaree,25.626997,88.229973,,osm
BK,Bakra Road,25.213661,72.488712,,osm
BKA,Barkhera,22.916846,77.650036,,osm
BKB,براؤدآباد,24.937649,67.903238,,osm
BKC,Bhikamkor,26.80576,72.788439,,osm
BKCP,Bhikaji Cama Place,28.570262,77.187871,,osm
BKD,Bhankoda,23.270431,72.128399,,osm
BKDE,Budhakhera,29.378195,76.556308,,osm
BKDK,بختیار آباد,28.990936,68.009926,,osm
BKDR,Begun Kudar,23.387371,86.021802,,osm
BKF,Bhikhna Thori,27.333121,84.614448,,osm
BKG,Banka Ghat,25.547308,85.273359,,osm
BKH,Bankhedi,22.774713,78.533444,,osm
BKHR,Bakhri,25.500535,87.310917,,osm
BKI,Bandikui Junction,27.040026,76.566719,,osm
BKJT,بخش جتوئی,27.409961,68.097288,,osm
BKKA,Bhukarka,29.237529,74.751059,,osm
BKKI,Bakarkudi,23.097539,85.96371,,osm
BKKS,Bakkas,26.771179,81.024556,,osm
BKLA,Bakulha,25.79793,84.542628,,osm
BKLE,Bakudi,24.926421,87.780676,,osm
BKN,Bikaner Junction,28.015244,73.315641,,osm
BKND,Bikna,23.244528,87.097222,,osm
BKNG,Bhaktinagar,22.281768,70.793096,,osm
BKNM,Banka Nayabaz,22.595421,88.277558,,osm
BKO,Bindki Road,26.116535,80.580767,,osm
BKP,Bakhtiyarpur Junction,25.456106,85.530779,,osm
BKPR,Bakaspur,22.979494,84.95379,,osm
BKR,باکرانی روڈ,27.458003,68.138042,,osm
BKRA,بکٹرالہ ریلوے اسٹیشن,33.075351,73.448629,,osm
BKRD,Bhaluka Road,25.33153,87.922652,,osm
BKRH,Brij Kishor Halt,26.31374,84.69461,,osm
BKRL,Bakrol,22.587893,73.419035,,osm
BKRM,Barakhambha Road,28.629768,77.225005,,osm
BKRO,Bokaro Thermal,23.786703,85.879769,,osm
BKSA,Bakhsha,25.786024,82.569335,,osm
BKSC,Bokaro Steel City,23.65796,86.083916,,osm
BKSL,Bikramshila,25.299616,87.299849,,osm
BKSN,Chas Road,23.688775,86.213446,,osm
BKT,Bakshi Ka Talab,26.986801,80.921678,,osm
BKTL,Baktal,23.25153,77.012775,,osm
BKTU,Khatu,27.115314,74.33102,,osm
BKWA,Bakayanwala,30.142521,73.987764,,osm
BL,Valsad,20.608208,72.933505,,osm
BLA,Bajalta,32.762055,74.952123,,osm
BLAE,Balarambati,22.808053,88.211684,,osm
BLAX,Barlai,22.894017,75.962101,,osm
BLD,Bhilad,20.275493,72.887325,,osm
BLDA,Belda,22.071147,87.33661,,osm
BLDI,Bhildi Junction,24.194424,72.00934,,osm
BLDK,Balauda Takun,22.873758,75.756438,,osm
BLDL,Balle Da Pir Larth,32.215971,75.932895,,osm
BLE,বিরল,25.635259,88.539119,,osm
BLG,Bilhar Ghat,26.681307,82.268998,,osm
BLGR,Balangir Junction,20.689174,83.494333,,osm
BLGT,Balurghat,25.232944,88.75811,,osm
BLH,Belgharia,22.661361,88.389214,,osm
BLHR,Balahapur,25.105457,86.155832,,osm
BLJA,Bhalojala,31.486582,75.239531,,osm
BLK,Belakoba,26.591365,88.585422,,osm
BLLI,Balli,15.151774,74.021181,,osm
BLM,Balamau Junction,27.168063,80.35189,,osm
BLME,Bholldih,23.898362,86.116955,,osm
BLMK,Bhalumaska,19.327716,83.293969,,osm
BLN,Ballygunge Junction,22.519341,88.371978,,osm
BLND,Bolinna Doaba,31.342143,75.656301,,osm
BLNG,Barlanga,23.444481,85.839314,,osm
BLNR,Birlanagar,26.238073,78.195412,,osm
BLO,Bhulon,24.643041,76.954016,,osm
BLP,Balrampur,27.415635,82.160978,,osm
BLPA,Bilasipara,26.242434,90.23593,,osm
BLPU,Bilpur,28.08109,79.626993,,osm
BLQR,Bilaspur Road,28.865088,79.253818,,osm
BLRD,Bala road,22.798014,71.697512,,osm
BLRG,Balasiring,23.268604,85.281015,,osm
BLRI,Belari Halt,25.816787,85.802174,,osm
BLS,Balasore,21.500642,86.919884,,osm
BLSD,Balsamand,27.581209,74.473559,,osm
BLSR,Belasar,27.995516,73.653852,,osm
BLT,Balotra,25.830056,72.247095,,osm
BLTR,Belthara Road,26.120754,83.841337,,osm
BLU,Bilhaur,26.839657,80.060635,,osm
BLV,Bhelwa,26.995531,84.771505,,osm
BLW,Balawali,29.628188,78.11152,,osm
BLWD,Bolwad,16.816559,74.684958,,osm
BLWR,Bileshwar,22.382441,70.830995,,osm
BLX,Bolai,23.361548,76.486994,,osm
BLY,Bally,22.655065,88.340303,,osm
BLYG,Bally Ghat,22.65243,88.347909,,osm
BLYH,Bally Halt,22.652328,88.338538,,osm
BLZ,Budhlada,29.921854,75.549861,,osm
BMAE,Belmuri,22.932421,88.152418,,osm
BMB,Bamra,22.051651,84.291562,,osm
BMC,Bhimalgondi,21.75147,78.928928,,osm
BMCK,Bissamcuttack,19.486981,83.458773,,osm
BMDI,Brahmanvada,23.657487,72.080384,,osm
BMDR,Baman-Dongri,18.97517,73.024404,,osm
BME,Barmer,25.746033,71.397288,,osm
BMG,Bamangachi,22.749007,88.509976,,osm
BMGA,Bhimgara Junction,23.73821,87.284508,,osm
BMGR,Bamangram,25.623121,88.198435,,osm
BMHR,Baman Heri,29.510669,77.706505,,osm
BMI,Bamnia,23.094978,74.758542,,osm
BMJ,Bridgemanganj,27.195288,83.196957,,osm
BMK,Birang Khera,29.912229,74.635627,,osm
BMKI,Bapudham Motihari,26.654076,84.905107,,osm
BMLL,Bamla,28.831188,76.229393,,osm
BMM,Bhaskarapara,22.991391,71.91012,,osm
BMN,Bhimana,24.595832,72.886829,,osm
BMNL,Bamanwali,28.367785,73.521288,,osm
BMNWS,Bamanwas,26.534971,76.578629,,osm
BMPR,Badampahar,22.088791,86.112118,,osm
BMPT,Banni Mahamman Patti,25.889971,84.777651,,osm
BMQ,Bhimarlai,25.893018,71.882085,,osm
BMR,Bikrampur,23.082414,79.586737,,osm
BMRN,Bhimrana,22.392674,68.99424,,osm
BMSB,Bhimasar,23.186608,70.174876,,osm
BMSN,Bamsin,25.762,72.544139,,osm
BMU,Bamhrauli,25.444983,81.738618,,osm
BMVR,Bhaner Minawada Road,22.876737,72.974468,,osm
BMY,Bamiana,28.262458,79.32898,,osm
BMZ,Bamourgaon,26.340326,78.103448,,osm
BNAA,Bibhuti Bhushan Halt,23.000217,88.803885,,osm
BNAR,Binaur,26.395194,80.162125,,osm
BNB,Banstola,22.421534,87.062673,,osm
BNBH,Vani Vihar,20.292598,85.853279,,osm
BNBR,Bahanaga Bazar,21.335937,86.761576,,osm
BNCR,Banchari,27.945678,77.363215,,osm
BND,Bhandup,19.142757,72.937654,,osm
BNDA,Banda,25.47753,80.334921,,osm
BNDI,Barundini,25.176219,74.934283,,osm
BNDM,Bondamunda,22.235903,84.925499,,osm
BNDN,Bhandana,26.881689,76.263933,,osm
BNDP,Buniadpur,25.386004,88.40122,,osm
BNDR,Bhanduri,21.105277,70.284716,,osm
BNE,Bohani,22.913165,78.915571,,osm
BNF,Bandhua,24.752656,85.066064,,osm
BNG,Barnagar,23.060305,75.376897,,osm
BNGL,Bhangala,32.025059,75.612219,,osm
BNGM,Bangurgram,26.140909,74.348536,,osm
BNGO,Bingaon,23.166688,85.165814,,osm
BNGY,Babhan Jotia,26.967832,82.425389,,osm
BNH,Bhimnath,22.239498,71.922076,,osm
BNHR,Banbihari Gwalipur,20.339649,86.205305,,osm
BNI,Budhni,22.786886,77.681475,,osm
BNJ,Bangaon Junction,23.030572,88.832973,,osm
BNJL,Binjhol Halt,29.356605,76.940072,,osm
BNJN,Binjana,22.934517,75.993645,,osm
BNKA,Bankim Nagar,23.209047,88.591604,,osm
BNKI,Banmankhi Junction,25.884955,87.194437,,osm
BNKJ,Bankeyganj,28.162223,80.413768,,osm
BNLS,Bangi Nihal Singh,30.010276,74.95516,,osm
BNLW,Banasthali Niwai,26.383895,75.935315,,osm
BNLY,Bhanupali,31.299023,76.420585,,osm
BNM,Baragaon,26.755794,81.847511,,osm
BNN,Barnala,30.371036,75.549896,,osm
BNNR,Bhindar,24.529168,74.179418,,osm
BNO,Banar,26.339526,73.147063,,osm
BNPH,Basantpur Halt,26.162882,84.68781,,osm
BNPL,Bondapalli,18.246272,83.337308,,osm
BNPR,Banikpur Halt,25.400136,87.138869,,osm
BNPT,Bennipatti Pirapur,25.891683,85.308883,,osm
BNQ,Banarhat,26.798976,89.025757,,osm
BNQL,Bhankla,29.845056,77.474377,,osm
BNR,Bhagwanpur,25.858341,85.301202,,osm
BNRD,Balangir Road,20.706576,83.499284,,osm
BNS,Banas,24.713822,72.989506,,osm
BNSA,Banbasa,28.992439,80.073994,,osm
BNSL,Bansinala Halt,24.665464,85.161529,,osm
BNSP,Bansapahar,25.05716,81.060166,,osm
BNSR,Bhagwansar,29.343612,73.862009,,osm
BNT,Bhartana,26.750731,79.217111,,osm
BNTH,Bandhnath,21.434632,70.357138,,osm
BNU,Bandakpur,23.848094,79.575434,,osm
BNV,Binnaguri,26.747008,89.053669,,osm
BNVD,Bhanvad,21.93333,69.798477,,osm
BNW,Bhiwani Junction,28.80057,76.124493,,osm
BNWC,Bhiwani City,28.825391,76.144005,,osm
BNWS,Bhanwsa,26.833116,75.217351,,osm
BNXR,Bidhannagar Road,22.59126,88.390964,,osm
BNY,Barhni,27.495645,82.79164,,osm
BNYNA,Baniyana,26.823003,76.296731,,osm
BNZ,Badshahnagar,26.86877,80.961351,,osm
BO,Borsad,22.401091,72.908834,,osm
BOBS,Bobas,26.906004,75.498493,,osm
BOD,Bangrod,23.397186,75.121759,,osm
BODG,Bodagram,23.657529,84.687384,,osm
BOE,Barsoi Junction,25.650903,87.923581,,osm
BOF,Barog,30.889933,77.082393,,osm
BOG,Bhairongarh,23.145095,74.776758,,osm
BOI,Bainchi,23.119663,88.196758,,osm
BOKA,Bokra,23.085047,87.919971,,osm
BOKE,Bhoke,17.048917,73.381074,,osm
BOL,بھولاری,25.322173,68.214305,,osm
BOM,Bomadra,25.780492,73.438347,,osm
BON,Bhonra,25.177932,76.157863,,osm
BONA,Boinda,20.920037,84.748206,,osm
BOP,Bhogpur,22.402261,87.809144,,osm
BOR,Boisar,19.798486,72.761452,,osm
BORA,Bagdogra,26.698109,88.324546,,osm
BORD,Bolagarh Road,20.169313,85.223249,,osm
BORT,Bolagarh Town,20.166652,85.278861,,osm
BOS,بسال جنکشن ریلوے اسٹیشن,33.557302,72.23229,,osm
BOTI,Baori Thikria,27.43796,75.476699,,osm
BOTR,Bhavdhari,28.383507,75.797331,,osm
BOW,Borawar,27.028397,74.66995,,osm
BOY,Bhadohi,25.394966,82.558712,,osm
BOYA,Bothiya,22.384066,79.952143,,osm
BP,Barrackpore,22.760336,88.371099,,osm
BPAE,Begampur,22.738409,88.25511,,osm
BPC,Berhampore Court,24.08971,88.264127,,osm
BPD,Bahadurpur,23.438834,88.464062,,osm
BPE,Benapur,22.272066,87.376177,,osm
BPF,Banapura,22.470483,77.481689,,osm
BPGJ,Bharpura Pahleza Ghat Junction,25.699614,85.13521,,osm
BPH,Belpahar,21.827133,83.848659,,osm
BPKA,Bhopalka,22.122651,69.368601,,osm
BPKH,Budha Pushkar,26.523437,74.596027,,osm
BPL,Bhopal Junction,23.266485,77.413084,,osm
BPM,Baghpat Road,28.957374,77.272054,,osm
BPMH,Bishunpur Mahuari Halt,26.126187,84.537703,,osm
BPN,Banpur,23.451567,88.76152,,osm
BPO,Baripada,21.923513,86.737545,,osm
BPR,Bhojipura,28.494554,79.447704,,osm
BPRA,Baripura,25.336177,79.938262,,osm
BPRH,Balpur Halt,22.093215,82.690186,,osm
BPRS,Bhogpur Sirwal,31.555021,75.64487,,osm
BPS,Banpas,23.403125,87.747565,,osm
BPU,Bhaupur,26.468705,80.124894,,osm
BPV,Bhotpatti,26.470876,88.851328,,osm
BPW,Burhpura,25.199492,78.423386,,osm
BPZ,Bazpur,29.158049,79.146742,,osm
BQA,Bankura Jn.,23.224151,87.075546,,osm
BQE,Bakanian Bhaunri,23.264333,77.257424,,osm
BQG,Bhagwangola,24.335092,88.30754,,osm
BQH,Bhanohad Punjab,30.85077,75.706631,,osm
BQM,Barelipar,22.052245,78.408527,,osm
BQN,Bagri Nagar,25.895566,73.787875,,osm
BQP,Bighapur,26.355147,80.693454,,osm
BQQ,Bakhleta,23.875427,80.064307,,osm
BQS,بستی قطب,30.78571,74.161639,,osm
BQSP,Bashuachak Halt,25.051459,86.185319,,osm
BQW,Barakalan,25.491291,83.849393,,osm
BQY,Belerhat,23.520854,88.284413,,osm
BQZ,Ballalpur,24.754504,87.91146,,osm
BR,Bandh Baretha,26.91048,77.364276,,osm
BRAG,Barang Junction,20.404384,85.832055,,osm
BRB,Boribial,18.407931,74.649019,,osm
BRBS,Birbans,22.793984,86.0141,,osm
BRC,Vadodara Junction,22.311073,73.180801,,osm
BRCK,Baruachak,27.124909,82.049807,,osm
BRDA,Baradiya,22.195483,69.023445,,osm
BRDB,Barda,22.152392,88.087581,,osm
BRDH,Bardhana,22.135935,78.79951,,osm
BRDT,Beria Daulat,29.127179,79.232238,,osm
BRE,Bharwari,25.559788,81.490348,,osm
BRG,Bargarh,25.163859,81.450389,,osm
BRGA,Bargarh Road,21.333028,83.643326,,osm
BRGJ,Bargaon Gujar,21.777155,76.355431,,osm
BRGP,Bajrangpura,22.839826,71.741314,,osm
BRGT,Bheraghat,23.169778,79.797765,,osm
BRGW,Bargawan,24.197226,82.456394,,osm
BRH,Baikunthpur Rd,23.31677,82.529286,,osm
BRHD,Baba Raghuni Halt Dwarika,25.760047,86.596798,,osm
BRHI,Barhi,24.302575,85.408973,,osm
BRHL,Barial Himachal,32.025957,76.100328,,osm
BRI,Bhirangi,22.238751,76.957027,,osm
BRIH,Bairi,25.159919,84.214233,,osm
BRJ,Brace Bridge,22.517921,88.301137,,osm
BRJN,Brajarajnagar,21.822738,83.923678,,osm
BRK,Bahraich,27.58211,81.607356,,osm
BRKA,Barkakana Junction,23.6242,85.468601,,osm
BRKB,Bharat Khand,25.40033,86.805969,,osm
BRKH,Bisapur Kalan Halt,21.913548,78.922473,,osm
BRKP,Barkipona,23.566113,85.649809,,osm
BRKY,Boraki,28.507608,77.563744,,osm
BRL,Barwala Road,22.897248,70.721388,,osm
BRLA,Barayla Chaurasi,23.555177,75.092762,,osm
BRLI,Barauli,26.548141,77.422575,,osm
BRLY,Biroliya,25.173272,73.194481,,osm
BRM,Barabambo,22.70133,85.728276,,osm
BRMA,Barmasia,24.224415,87.388967,,osm
BRMD,Biramdih,23.049499,86.199566,,osm
BRMH,Belur Math,22.631302,88.350583,,osm
BRMI,Brahmani,20.891164,86.056936,,osm
BRML,Baramula,34.220687,74.388307,,osm
BRMO,Bermo,23.77261,85.956331,,osm
BRMP,Biramitrapur,22.397131,84.736958,,osm
BRMR,Bharmar,32.168004,75.954705,,osm
BRMT,Baramati,18.153718,74.5782,,osm
BRN,Barhan,27.329881,78.191694,,osm
BRNA,Berawanya,23.466637,75.33654,,osm
BRND,Boridand Junction,23.267295,82.177858,,osm
BRNI,Barwasni,29.023482,76.942351,,osm
BRO,بھریا روڈ,26.888948,68.283613,,osm
BROR,Berore,29.199558,73.295607,,osm
BRP,Baruipur Junction,22.366329,88.431278,,osm
BRPA,Baruipara,22.766897,88.237047,,osm
BRPK,Bisharpara Kodalia,22.676678,88.434954,,osm
BRPL,Barpali,21.184209,83.595399,,osm
BRPM,Baripur Mandala,22.095187,73.318347,,osm
BRPS,Barapalasi,24.381901,87.181875,,osm
BRPT,Birapatti,25.406185,82.913046,,osm
BRQ,Bagrakot,26.870365,88.585316,,osm
BRR,Barakar,23.742151,86.817165,,osm
BRRD,Bordi Road,20.121186,72.765218,,osm
BRRG,Biyavra Rajgarh,23.936849,76.908302,,osm
BRRI,Birari,24.730948,78.507217,,osm
BRS,Birsinghpur,23.366809,81.043477,,osm
BRSQ,Brar Square,28.613714,77.14051,,osm
BRST,Birpurusottampur,19.990866,85.806335,,osm
BRT,Bithoor,26.603555,80.272429,,osm
BRTA,Bartara,27.829149,80.024272,,osm
BRTG,Barithengarh,20.656894,86.05915,,osm
BRTL,Bharthali,22.015036,73.14102,,osm
BRU,Bhairoganj,27.152044,84.238907,,osm
BRUD,Barud,22.028226,76.763749,,osm
BRW,Bariwala,30.530851,74.654943,,osm
BRWD,Barwadih Junction,23.843827,84.115999,,osm
BRWH,Baherwa Halt,25.251404,82.791966,,osm
BRYA,Barhiya,25.282488,86.015468,,osm
BRZ,Bareta,29.859704,75.69244,,osm
BS,Banisar,28.067013,73.894118,,osm
BSAE,Bansh Baria,22.957871,88.395337,,osm
BSB,Varanasi Junction,25.327555,82.986782,,osm
BSBP,Birshibpur,22.474007,88.053773,,osm
BSBR,Banshlai Bridge,24.484966,87.860279,,osm
BSBS,Banaras (Manduadih),25.299243,82.971051,,osm
BSC,Bulandshahr,28.393109,77.847953,,osm
BSCK,Basuchak,25.531408,83.348223,,osm
BSCP,Baskatwa B. H. Railway Station,24.546962,85.367147,,osm
BSD,Basuldanga,22.203748,88.23394,,osm
BSDA,Baniya Sanda Dhora,25.859761,71.668272,,osm
BSDL,Bharsendi,24.053768,82.01619,,osm
BSDP,Bhusandpur,19.952839,85.47721,,osm
BSDR,Bansadhara,18.970018,83.822779,,osm
BSE,Mungara Badshahpur,25.65291,82.190888,,osm
BSF,بالی شاہ,27.109264,67.908464,,osm
BSGD,Bais Godam,26.901792,75.789507,,osm
BSGR,Bhagsar,30.452064,74.40173,,osm
BSHT,Basirhat,22.650185,88.869347,,osm
BSI,Basbari,26.191194,89.901896,,osm
BSJ,Bhupalsagar,24.847464,74.211638,,osm
BSKH,Basukinath Railway Station,24.384566,87.06895,,osm
BSKN,Bhesana Mankanaj,23.498369,72.331034,,osm
BSKO,Banskho,26.857312,76.168418,,osm
BSKR,Basi Kiratpur,29.496977,78.213402,,osm
BSLA,Bhasila,22.665271,88.658274,,osm
BSLE,Bataspur,23.880736,87.680498,,osm
BSMH,Birshamunda Halt,23.045991,87.363804,,osm
BSP,Bilaspur Junction,22.056102,82.170767,,osm
BSPD,Biaspind,31.45253,75.635937,,osm
BSPH,Bishanpura Haryana,29.27394,76.323724,,osm
BSPN,Bassi Pathanam,30.689625,76.410347,,osm
BSPR,Bishrampur,23.179134,82.982766,,osm
BSPX,Banspani,22.000815,85.423657,,osm
BSQP,Bansipur,25.124557,86.145287,,osm
BSR,Vasai Road,19.382668,72.832025,,osm
BSRA,Basarhia Halt,25.692058,85.811932,,osm
BSRI,Basari,24.81358,79.702878,,osm
BSRL,Besroli,26.991391,74.561292,,osm
BSS,Bahadursinghwala,30.308564,75.854783,,osm
BSSL,Bassi Berisal,25.026174,74.767309,,osm
BST,Basti,26.815387,82.769888,,osm
BSTP,Basantapur,21.550903,85.674803,,osm
